<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
J2TX.FUTBRENTCONT,D,20220713,000000,98.5000000,101.2100000,98.2800000,99.8500000,156779
J2TX.FUTBRENTCONT,D,20220714,000000,99.4300000,100.3900000,94.5000000,99.7100000,185569
J2TX.FUTBRENTCONT,D,20220715,000000,99.9100000,102.6400000,98.1700000,101.1300000,134325
J2TX.FUTBRENTCONT,D,20220717,000000,100.8200000,101.5000000,100.7200000,100.8400000,664
J2TX.FUTBRENTCONT,D,20220718,000000,100.8100000,106.4800000,99.4600000,105.6900000,133366
J2TX.FUTBRENTCONT,D,20220719,000000,105.7400000,107.6100000,103.6000000,107.2700000,124619
J2TX.FUTBRENTCONT,D,20220720,000000,107.0700000,107.4500000,105.0800000,106.6100000,99135
J2TX.FUTBRENTCONT,D,20220721,000000,106.4900000,106.7800000,101.5000000,103.8900000,132533
J2TX.FUTBRENTCONT,D,20220722,000000,103.8600000,105.7200000,101.9000000,103.6100000,74365
J2TX.FUTBRENTCONT,D,20220724,000000,103.4200000,104.2100000,103.4100000,103.5400000,266
J2TX.FUTBRENTCONT,D,20220725,000000,103.5200000,105.3800000,101.6400000,104.8900000,52227
J2TX.FUTBRENTCONT,D,20220726,000000,104.8000000,107.3400000,99.0500000,99.7200000,99935
J2TX.FUTBRENTCONT,D,20220727,000000,99.8300000,102.8800000,98.8500000,102.3300000,136228
J2TX.FUTBRENTCONT,D,20220728,000000,102.3500000,104.2000000,100.9700000,102.4000000,164858
J2TX.FUTBRENTCONT,D,20220729,000000,102.6900000,106.5000000,101.6400000,104.0000000,167292
J2TX.FUTBRENTCONT,D,20220731,000000,103.9200000,104.0400000,103.0500000,103.4100000,1206
J2TX.FUTBRENTCONT,D,20220801,000000,103.4400000,104.4300000,99.0900000,99.9300000,172604
J2TX.FUTBRENTCONT,D,20220802,000000,99.8700000,102.4100000,98.4900000,99.9200000,148906
J2TX.FUTBRENTCONT,D,20220803,000000,99.7300000,102.4100000,96.5000000,97.1000000,193318
J2TX.FUTBRENTCONT,D,20220804,000000,97.1000000,97.6600000,93.2000000,93.6000000,178822
J2TX.FUTBRENTCONT,D,20220805,000000,93.6500000,96.4000000,92.7800000,94.6600000,133860
J2TX.FUTBRENTCONT,D,20220807,000000,94.5100000,94.5100000,93.7400000,93.9900000,1250
J2TX.FUTBRENTCONT,D,20220808,000000,94.0200000,96.8200000,93.0100000,96.5200000,130956
J2TX.FUTBRENTCONT,D,20220809,000000,96.3600000,98.4000000,94.9000000,96.5300000,136339
J2TX.FUTBRENTCONT,D,20220810,000000,96.3400000,97.9700000,93.6300000,97.0600000,145889
J2TX.FUTBRENTCONT,D,20220811,000000,97.0400000,100.1700000,96.6300000,99.4200000,122173
J2TX.FUTBRENTCONT,D,20220812,000000,99.3300000,100.3800000,96.9400000,98.0100000,114415
J2TX.FUTBRENTCONT,D,20220814,000000,97.7200000,98.1700000,97.6000000,97.6000000,255
J2TX.FUTBRENTCONT,D,20220815,000000,97.6000000,98.0600000,92.7800000,93.4700000,146412
J2TX.FUTBRENTCONT,D,20220816,000000,94.0100000,95.9500000,91.7100000,92.7600000,144498
J2TX.FUTBRENTCONT,D,20220817,000000,92.6700000,94.4800000,91.5100000,93.0500000,126399
J2TX.FUTBRENTCONT,D,20220818,000000,93.2900000,97.4200000,93.0500000,96.5800000,119380
J2TX.FUTBRENTCONT,D,20220819,000000,96.6800000,97.8800000,94.2500000,96.0900000,111886
J2TX.FUTBRENTCONT,D,20220821,000000,95.9500000,95.9500000,95.4300000,95.7100000,371
J2TX.FUTBRENTCONT,D,20220822,000000,95.6600000,97.2800000,92.3600000,96.6900000,132067
J2TX.FUTBRENTCONT,D,20220823,000000,96.7800000,100.4500000,96.5300000,100.1500000,130534
J2TX.FUTBRENTCONT,D,20220824,000000,100.1900000,101.9000000,99.1000000,101.7300000,120618
J2TX.FUTBRENTCONT,D,20220825,000000,101.7300000,102.4700000,99.1200000,99.8300000,94881
J2TX.FUTBRENTCONT,D,20220826,000000,99.8300000,100.9400000,96.9600000,98.9000000,113798
J2TX.FUTBRENTCONT,D,20220828,000000,98.9600000,99.2500000,98.2500000,98.8700000,1302
J2TX.FUTBRENTCONT,D,20220829,000000,98.9100000,103.2200000,98.7800000,102.9500000,130646
J2TX.FUTBRENTCONT,D,20220830,000000,102.8800000,103.4800000,96.6300000,98.4700000,216406
J2TX.FUTBRENTCONT,D,20220831,000000,98.3300000,99.0000000,94.4000000,94.9600000,185550
J2TX.FUTBRENTCONT,D,20220901,000000,95.1800000,95.6800000,91.8100000,92.1700000,190815
J2TX.FUTBRENTCONT,D,20220902,000000,92.6600000,95.3200000,92.6500000,93.2800000,146356
J2TX.FUTBRENTCONT,D,20220904,000000,93.0200000,94.5800000,93.0200000,94.5300000,1488
J2TX.FUTBRENTCONT,D,20220905,000000,94.5500000,96.9900000,94.2200000,95.2300000,96454
J2TX.FUTBRENTCONT,D,20220906,000000,95.1900000,95.9400000,92.3000000,92.8500000,155123
J2TX.FUTBRENTCONT,D,20220907,000000,92.8100000,93.8000000,87.4000000,87.7100000,206587
J2TX.FUTBRENTCONT,D,20220908,000000,87.7000000,89.8300000,87.2400000,88.6100000,131529
J2TX.FUTBRENTCONT,D,20220909,000000,88.6200000,93.1200000,88.6000000,92.4200000,123239
J2TX.FUTBRENTCONT,D,20220911,000000,92.5400000,92.8000000,92.2700000,92.4800000,790
J2TX.FUTBRENTCONT,D,20220912,000000,92.4800000,95.1700000,91.2100000,94.2600000,119702
J2TX.FUTBRENTCONT,D,20220913,000000,94.3100000,95.5300000,91.0500000,93.5500000,162847
J2TX.FUTBRENTCONT,D,20220914,000000,93.4000000,95.8000000,91.9300000,94.6400000,153832
J2TX.FUTBRENTCONT,D,20220915,000000,94.6500000,94.6600000,90.0300000,90.8000000,156656
J2TX.FUTBRENTCONT,D,20220916,000000,90.5100000,92.6600000,90.2500000,91.5700000,120084
J2TX.FUTBRENTCONT,D,20220918,000000,91.4300000,92.0500000,91.3400000,91.9300000,665
J2TX.FUTBRENTCONT,D,20220919,000000,91.9800000,92.5700000,88.5000000,91.7300000,96953
J2TX.FUTBRENTCONT,D,20220920,000000,92.1500000,93.0500000,89.8000000,90.8700000,113394
J2TX.FUTBRENTCONT,D,20220921,000000,90.7400000,93.5000000,89.3000000,90.0000000,148704
J2TX.FUTBRENTCONT,D,20220922,000000,89.9900000,92.8100000,89.3000000,90.3300000,107260
J2TX.FUTBRENTCONT,D,20220923,000000,90.4600000,90.8400000,85.5000000,86.6500000,102613
J2TX.FUTBRENTCONT,D,20220925,000000,86.6200000,86.9100000,86.3700000,86.8900000,343
J2TX.FUTBRENTCONT,D,20220926,000000,86.9200000,87.4200000,82.4400000,82.7200000,127004
J2TX.FUTBRENTCONT,D,20220927,000000,82.8400000,85.8400000,82.8100000,84.4300000,128739
J2TX.FUTBRENTCONT,D,20220928,000000,84.8300000,88.2200000,82.9400000,87.9300000,159345
J2TX.FUTBRENTCONT,D,20220929,000000,87.6200000,88.7400000,86.1500000,87.4600000,147988
J2TX.FUTBRENTCONT,D,20220930,000000,87.5500000,88.6400000,85.0000000,85.5700000,163812
J2TX.FUTBRENTCONT,D,20221002,000000,86.3500000,88.0000000,86.3500000,87.9500000,4170
J2TX.FUTBRENTCONT,D,20221003,000000,87.9500000,89.8200000,87.1000000,88.7000000,163515
J2TX.FUTBRENTCONT,D,20221004,000000,88.8100000,92.4000000,88.7800000,91.7600000,166744
J2TX.FUTBRENTCONT,D,20221005,000000,91.8900000,93.9600000,90.7600000,93.7900000,175178
J2TX.FUTBRENTCONT,D,20221006,000000,93.7100000,94.9800000,92.7200000,94.9200000,130293
J2TX.FUTBRENTCONT,D,20221007,000000,94.7100000,98.5800000,93.9400000,98.4500000,153172
J2TX.FUTBRENTCONT,D,20221009,000000,98.7500000,98.7500000,97.6400000,97.9200000,1146
J2TX.FUTBRENTCONT,D,20221010,000000,97.9400000,98.6700000,95.6000000,96.0700000,124789
J2TX.FUTBRENTCONT,D,20221011,000000,95.9300000,96.4600000,93.1100000,93.8000000,156273
J2TX.FUTBRENTCONT,D,20221012,000000,93.7200000,95.0700000,91.5800000,92.4100000,61434
J2TX.FUTBRENTCONT,D,20221013,000000,92.4900000,94.9200000,91.0800000,94.6900000,154181
J2TX.FUTBRENTCONT,D,20221014,000000,94.5300000,95.1100000,91.2800000,91.4600000,124906
J2TX.FUTBRENTCONT,D,20221016,000000,91.7100000,92.4000000,91.5000000,92.3300000,768
J2TX.FUTBRENTCONT,D,20221017,000000,92.3300000,93.2100000,90.8300000,91.9800000,111446
J2TX.FUTBRENTCONT,D,20221018,000000,91.9900000,92.6600000,88.7700000,90.6400000,171795
J2TX.FUTBRENTCONT,D,20221019,000000,90.7900000,92.8500000,89.3200000,92.5700000,139106
J2TX.FUTBRENTCONT,D,20221020,000000,92.4000000,94.7700000,91.9100000,92.7300000,127208
J2TX.FUTBRENTCONT,D,20221021,000000,92.4500000,93.8000000,91.0000000,93.6000000,114260
J2TX.FUTBRENTCONT,D,20221023,000000,93.5900000,94.0100000,93.5600000,93.7400000,833
J2TX.FUTBRENTCONT,D,20221024,000000,93.7900000,94.4000000,91.2200000,93.4500000,90046
J2TX.FUTBRENTCONT,D,20221025,000000,93.4700000,94.3800000,91.6200000,93.0600000,84085
J2TX.FUTBRENTCONT,D,20221026,000000,92.9100000,94.3000000,91.7100000,94.1500000,121208
J2TX.FUTBRENTCONT,D,20221027,000000,94.1500000,95.3000000,93.1800000,94.7300000,137237
J2TX.FUTBRENTCONT,D,20221028,000000,94.6100000,94.9000000,93.0200000,94.1600000,143715
J2TX.FUTBRENTCONT,D,20221030,000000,94.4300000,94.4800000,94.0400000,94.1900000,520
J2TX.FUTBRENTCONT,D,20221031,000000,94.2100000,94.3600000,91.4600000,92.8500000,192208
J2TX.FUTBRENTCONT,D,20221101,000000,92.6700000,95.5500000,92.3300000,94.7700000,160858
J2TX.FUTBRENTCONT,D,20221102,000000,94.8500000,96.5000000,93.8400000,95.5200000,167441
J2TX.FUTBRENTCONT,D,20221103,000000,95.3600000,95.9800000,93.5600000,94.5500000,132210
J2TX.FUTBRENTCONT,D,20221104,000000,94.5800000,98.8100000,92.7300000,98.7500000,192170
J2TX.FUTBRENTCONT,D,20221106,000000,97.3100000,97.3200000,96.5000000,96.8600000,2703
J2TX.FUTBRENTCONT,D,20221107,000000,96.8700000,99.5600000,95.8000000,97.9300000,139969
J2TX.FUTBRENTCONT,D,20221108,000000,98.2400000,98.3000000,95.0000000,95.0500000,147238
J2TX.FUTBRENTCONT,D,20221109,000000,95.1700000,95.6500000,92.3300000,92.4700000,183000
J2TX.FUTBRENTCONT,D,20221110,000000,92.5300000,94.3200000,91.0700000,93.3400000,163758
J2TX.FUTBRENTCONT,D,20221111,000000,93.8400000,96.9200000,92.2100000,95.7600000,147760
J2TX.FUTBRENTCONT,D,20221113,000000,95.8700000,96.8500000,95.8000000,96.8100000,1011
J2TX.FUTBRENTCONT,D,20221114,000000,96.8000000,96.9500000,91.2800000,92.5000000,147514
J2TX.FUTBRENTCONT,D,20221115,000000,92.5900000,95.7700000,91.5300000,93.7700000,178576
J2TX.FUTBRENTCONT,D,20221116,000000,94.1100000,94.7900000,91.6700000,92.6100000,150640
J2TX.FUTBRENTCONT,D,20221117,000000,92.7300000,92.9100000,89.1100000,90.0200000,173274
J2TX.FUTBRENTCONT,D,20221118,000000,90.1000000,90.6300000,85.8000000,87.7400000,206661
J2TX.FUTBRENTCONT,D,20221120,000000,87.7400000,87.9800000,87.4400000,87.7600000,718
J2TX.FUTBRENTCONT,D,20221121,000000,87.7600000,87.8600000,82.3100000,87.7900000,219569
J2TX.FUTBRENTCONT,D,20221122,000000,87.7600000,89.9000000,87.0500000,88.3500000,100521
J2TX.FUTBRENTCONT,D,20221123,000000,88.4700000,89.5600000,84.1200000,84.6500000,118804
J2TX.FUTBRENTCONT,D,20221124,000000,85.0400000,85.5400000,83.9000000,85.1200000,40936
J2TX.FUTBRENTCONT,D,20221125,000000,85.5000000,86.8700000,83.5900000,83.9100000,44706
J2TX.FUTBRENTCONT,D,20221127,000000,84.0000000,84.0000000,83.1800000,83.4400000,2096
J2TX.FUTBRENTCONT,D,20221128,000000,83.4400000,84.6700000,80.8100000,83.2400000,170631
J2TX.FUTBRENTCONT,D,20221129,000000,83.2100000,86.7200000,83.1900000,84.9400000,182869
J2TX.FUTBRENTCONT,D,20221130,000000,84.9000000,87.3900000,84.4500000,86.6400000,155369
J2TX.FUTBRENTCONT,D,20221201,000000,86.7800000,89.3700000,86.2600000,87.2600000,140934
J2TX.FUTBRENTCONT,D,20221202,000000,86.9000000,87.9100000,85.1600000,85.4200000,123075
J2TX.FUTBRENTCONT,D,20221204,000000,85.7300000,87.0100000,85.5000000,86.8900000,3283
J2TX.FUTBRENTCONT,D,20221205,000000,86.9100000,88.4400000,82.5200000,83.0000000,152713
J2TX.FUTBRENTCONT,D,20221206,000000,83.2800000,83.6900000,78.7000000,79.7200000,205189
J2TX.FUTBRENTCONT,D,20221207,000000,79.7600000,80.4900000,76.9100000,77.3900000,185126
J2TX.FUTBRENTCONT,D,20221208,000000,77.4600000,79.1700000,75.7400000,76.5100000,163525
J2TX.FUTBRENTCONT,D,20221209,000000,76.6300000,77.4800000,75.1100000,76.8200000,107792
J2TX.FUTBRENTCONT,D,20221211,000000,76.8800000,77.3500000,76.7500000,76.9600000,742
J2TX.FUTBRENTCONT,D,20221212,000000,76.9900000,78.5900000,75.2600000,78.0200000,131214
J2TX.FUTBRENTCONT,D,20221213,000000,78.1300000,81.2800000,78.1000000,80.8900000,130810
J2TX.FUTBRENTCONT,D,20221214,000000,80.5700000,83.1500000,80.3800000,82.8000000,126243
J2TX.FUTBRENTCONT,D,20221215,000000,82.7600000,83.1800000,80.8300000,81.4500000,122136
J2TX.FUTBRENTCONT,D,20221216,000000,81.3200000,81.7800000,78.2900000,79.2600000,144880
J2TX.FUTBRENTCONT,D,20221218,000000,79.2100000,79.7100000,79.0100000,79.6900000,671
J2TX.FUTBRENTCONT,D,20221219,000000,79.6500000,80.8700000,78.6000000,80.1000000,102526
J2TX.FUTBRENTCONT,D,20221220,000000,80.2500000,80.8900000,78.2800000,79.6800000,100531
J2TX.FUTBRENTCONT,D,20221221,000000,79.9400000,82.5200000,79.5500000,82.2800000,86064
J2TX.FUTBRENTCONT,D,20221222,000000,82.5200000,83.8500000,80.6700000,81.6900000,84692
J2TX.FUTBRENTCONT,D,20221223,000000,81.6900000,84.1200000,81.2900000,83.9700000,43715
J2TX.FUTBRENTCONT,D,20221227,000000,85.0000000,86.1000000,84.1900000,85.1600000,91826
J2TX.FUTBRENTCONT,D,20221228,000000,84.9200000,85.1500000,82.5100000,83.7700000,119495
J2TX.FUTBRENTCONT,D,20221229,000000,83.6300000,83.8400000,81.8500000,83.7300000,128873
